topic_label,lema_label,count
life,bull_sponsored,1
life,calm_life,1
life,career_life,1
life,peacefull_life,1
life,people_lifes,1
life,useful_life,1
life,batter_life,1
life,last,1
life,great_spectativas,1
life,incredible_life,1
life,feature,1
life,some_feature,1
life,more_sports,1
life,peoples_living,1
life,people’s_lives,1
life,hightech_lifestyle,1
life,spaßmacht,1
life,plausible_life,1
life,charitable_life,1
life,professional_lives,1
life,ahappy_life,1
life,grear_life,1
life,seteld_life,1
life,rightuos_life,1
life,stability_life,1
life,sparing,1
life,spent,1
life,well_spent,1
life,spent_life,1
life,ones_life,1
life,fullfilling_life,1
life,peoples_livelihood,1
life,mobile_life,1
life,honest_life,1
life,sophisticated_life,1
life,your_heart,1
life,special,1
life,natural_life,1
life,polluted_living,1
life,waste_life,1
life,community_life,1
life,lifeguard,1
life,animal_species,1
life,everyones_heart,1
life,liked,1
life,productive_liked,1
life,simple_lifestyle,1
life,spirituality,1
life,financial_spiritual,1
life,more_lasting,1
life,friendly_life,1
life,society_lives,1
life,greater_listening,1
life,caring_life,1
life,healthier_living,1
life,cherished_life,1
life,asuccessfull_life,1
life,lavish_life,1
life,friendly_lifestyle,1
life,lighter,1
life,peaceful_lifestyle,1
life,eternal_life,1
life,lights,1
life,traffic_lights,1
life,gold_list,1
life,happiest_life,1
life,adults_life,1
life,financial_literacy,1
life,impact_living,1
life,wild_life,1
life,idea_life,1
life,easy_life,1
life,feast,1
life,slow_feast,1
life,lifelong,1
life,private_life,1
life,responsible_life,1
life,best_lifestyle,1
life,global_living,1
life,personal_lives,1
life,best_lives,1
life,desired_life,1
life,overflowing_life,1
life,human_liberation,1
life,whole_life,1
life,luxurious_lifestyle,1
life,literally,1
life,declining_literally,1
life,authentic_life,1
life,planet_living,1
life,handsome_life,1
life,bad_life,1
life,tenderness,1
life,lien,1
life,more_listening,1
life,fair_listening,1
life,limits,1
life,thier_life,1
life,luxury_lifestyle,1
life,linguist,1
life,computational_linguist,1
life,respectful_life,1
life,library,1
life,higher_life,1
life,good_permanent,1
life,limitati,1
life,siano_limitati,1
life,life🤍,1
life,successful_life🤍,1
life,yijis_literature,1
life,humane_life,1
life,individual_lifestyle,1
life,just_life,1
life,speciesist,1
life,anti_speciesist,1
life,busy_life,1
life,peaceful_lives,1
life,imaginative_heart,1
life,more_speed,1
life,cheerful_literary,1
life,commercial_spaces,1
life,smooth_life,1
life,limitation,1
life,their_hearts,1
